Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F
"203","Spain","515","Apples","5531","Producer Price (SLC/tonne)","SLC","389.400000","","234.300000","","224.300000","","288.800000","","260.000000","","228.600000","","274.300000","","327.200000","","336.400000","","255.100000","","292.900000","","362.000000","","394.000000","","369.000000","","286.000000","","330.300000","","422.500000","","391.900000","","299.000000","","344.600000","","342.200000","","434.400000","","488.300000","","350.100000","","377.300000","","430.200000","","438.200000","","540.700000",""
"203","Spain","515","Apples","5532","Producer Price (USD/tonne)","USD","623.500000","","380.800000","","293.300000","","358.700000","","346.900000","","300.300000","","311.700000","","364.400000","","358.400000","","235.000000","","262.100000","","340.700000","","444.700000","","458.200000","","355.700000","","414.400000","","578.300000","","574.100000","","415.400000","","456.400000","","475.700000","","558.100000","","648.300000","","464.500000","","418.500000","","475.900000","","493.800000","","638.200000",""
"203","Spain","526","Apricots","5530","Producer Price (LCU/tonne)","LCU","45157.000000","","49849.000000","","35790.000000","","52545.000000","","74524.000000","","59666.000000","","70914.000000","","78967.000000","","71779.000000","","58102.000000","","69167.000000","","458.000000","","813.000000","","869.000000","","674.000000","","446.500000","","671.000000","","687.800000","","573.500000","","693.000000","","745.800000","","717.700000","","800.500000","","701.900000","","800.800000","","864.800000","","742.500000","","659.500000",""
"203","Spain","526","Apricots","5531","Producer Price (SLC/tonne)","SLC","271.400000","","299.600000","","215.100000","","315.800000","","447.900000","","358.600000","","426.200000","","474.600000","","431.400000","","349.200000","","415.700000","","458.000000","","813.000000","","869.000000","","674.000000","","446.500000","","671.000000","","687.800000","","573.500000","","693.000000","","745.800000","","717.700000","","800.500000","","701.900000","","800.800000","","864.800000","","742.500000","","659.500000",""
"203","Spain","526","Apricots","5532","Producer Price (USD/tonne)","USD","434.600000","","486.900000","","281.200000","","392.200000","","597.700000","","471.100000","","484.300000","","528.600000","","459.600000","","321.700000","","372.000000","","431.000000","","917.600000","","1079.000000","","838.200000","","560.100000","","918.400000","","1007.500000","","796.700000","","917.800000","","1036.800000","","922.100000","","1062.900000","","931.200000","","888.100000","","956.600000","","836.700000","","778.500000",""
"203","Spain","366","Artichokes","5530","Producer Price (LCU/tonne)","LCU","59770.000000","","54580.000000","","70560.000000","","71240.000000","","72900.000000","","55570.000000","","57690.000000","","98990.000000","","114020.000000","","92720.000000","","66330.000000","","671.000000","","719.000000","","652.000000","","733.000000","","577.500000","","590.000000","","471.300000","","510.400000","","857.300000","","661.200000","","599.700000","","449.100000","","474.800000","","651.100000","","660.300000","","667.100000","","689.700000",""
"203","Spain","366","Artichokes","5531","Producer Price (SLC/tonne)","SLC","359.200000","","328.000000","","424.100000","","428.200000","","438.100000","","334.000000","","346.700000","","594.900000","","685.300000","","557.300000","","398.700000","","671.000000","","719.000000","","652.000000","","733.000000","","577.500000","","590.000000","","471.300000","","510.400000","","857.300000","","661.200000","","599.700000","","449.100000","","474.800000","","651.100000","","660.300000","","667.100000","","689.700000",""
"203","Spain","366","Artichokes","5532","Producer Price (USD/tonne)","USD","575.200000","","533.100000","","554.500000","","531.800000","","584.700000","","438.700000","","394.000000","","662.600000","","730.100000","","513.400000","","356.700000","","631.500000","","811.500000","","809.600000","","911.600000","","724.500000","","807.500000","","690.400000","","709.000000","","1135.400000","","919.200000","","770.500000","","596.300000","","629.900000","","722.100000","","730.400000","","751.700000","","814.100000",""
"203","Spain","367","Asparagus","5530","Producer Price (LCU/tonne)","LCU","212758.000000","","228448.000000","","199447.000000","","182525.000000","","288247.000000","","265003.000000","","218931.000000","","254787.000000","","229663.000000","","231942.000000","","263223.000000","","1518.000000","","1684.000000","","1691.000000","","1606.000000","","1614.500000","","1460.900000","","1533.000000","","1517.100000","","1458.900000","","1257.300000","","1450.500000","","1725.600000","","1654.900000","","2133.100000","","2114.200000","","1879.200000","","2254.900000",""
"203","Spain","367","Asparagus","5531","Producer Price (SLC/tonne)","SLC","1278.700000","","1373.000000","","1198.700000","","1097.000000","","1732.400000","","1592.700000","","1315.800000","","1531.300000","","1380.300000","","1394.000000","","1582.000000","","1518.000000","","1684.000000","","1691.000000","","1606.000000","","1614.500000","","1460.900000","","1533.000000","","1517.100000","","1458.900000","","1257.300000","","1450.500000","","1725.600000","","1654.900000","","2133.100000","","2114.200000","","1879.200000","","2254.900000",""
"203","Spain","367","Asparagus","5532","Producer Price (USD/tonne)","USD","2047.500000","","2231.400000","","1567.200000","","1362.600000","","2311.700000","","2092.200000","","1495.300000","","1705.500000","","1470.600000","","1284.300000","","1415.600000","","1428.600000","","1900.600000","","2099.700000","","1997.200000","","2025.400000","","1999.500000","","2245.600000","","2107.500000","","1932.200000","","1747.800000","","1863.700000","","2291.100000","","2195.600000","","2365.800000","","2338.600000","","2117.700000","","2661.600000",""
"203","Spain","572","Avocados","5530","Producer Price (LCU/tonne)","LCU","98334.000000","","95123.000000","","113775.000000","","150513.000000","","154256.000000","","99033.000000","","126287.000000","","139165.000000","","144307.000000","","159747.000000","","165937.000000","","1048.000000","","1394.000000","","925.000000","","1069.000000","","1147.500000","","1138.300000","","1214.800000","","1208.000000","","1315.500000","","1312.200000","","1257.600000","","1434.800000","","1469.400000","","1579.000000","","2116.700000","","2146.200000","","1928.100000",""
"203","Spain","572","Avocados","5531","Producer Price (SLC/tonne)","SLC","591.000000","","571.700000","","683.800000","","904.600000","","927.100000","","595.200000","","759.000000","","836.400000","","867.300000","","960.100000","","997.300000","","1048.000000","","1394.000000","","925.000000","","1069.000000","","1147.500000","","1138.300000","","1214.800000","","1208.000000","","1315.500000","","1312.200000","","1257.600000","","1434.800000","","1469.400000","","1579.000000","","2116.700000","","2146.200000","","1928.100000",""
"203","Spain","572","Avocados","5532","Producer Price (USD/tonne)","USD","946.300000","","929.100000","","894.000000","","1123.600000","","1237.100000","","781.900000","","862.500000","","931.500000","","924.000000","","884.600000","","892.400000","","986.300000","","1573.300000","","1148.500000","","1329.400000","","1439.500000","","1558.000000","","1779.500000","","1678.100000","","1742.300000","","1824.100000","","1615.800000","","1905.000000","","1949.500000","","1751.200000","","2341.400000","","2418.500000","","2275.900000",""
"203","Spain","486","Bananas","5530","Producer Price (LCU/tonne)","LCU","69117.000000","","76754.000000","","52312.000000","","48385.000000","","47054.000000","","47304.000000","","47886.000000","","55074.000000","","65007.000000","","38202.000000","","39384.000000","","274.000000","","300.000000","","249.000000","","557.000000","","437.500000","","449.000000","","468.400000","","470.400000","","328.600000","","583.000000","","209.700000","","509.500000","","501.900000","","431.700000","","370.100000","","465.900000","","588.200000",""
"203","Spain","486","Bananas","5531","Producer Price (SLC/tonne)","SLC","415.400000","","461.300000","","314.400000","","290.800000","","282.800000","","284.300000","","287.800000","","331.000000","","390.700000","","229.600000","","236.700000","","274.000000","","300.000000","","249.000000","","557.000000","","437.500000","","449.000000","","468.400000","","470.400000","","328.600000","","583.000000","","209.700000","","509.500000","","501.900000","","431.700000","","370.100000","","465.900000","","588.200000",""
"203","Spain","486","Bananas","5532","Producer Price (USD/tonne)","USD","665.200000","","749.700000","","411.100000","","361.200000","","377.400000","","373.500000","","327.100000","","368.600000","","416.200000","","211.500000","","211.800000","","257.900000","","338.600000","","309.200000","","692.700000","","548.800000","","614.500000","","686.100000","","653.500000","","435.200000","","810.400000","","269.400000","","676.500000","","665.900000","","478.800000","","409.400000","","525.000000","","694.300000",""
"203","Spain","484","Bananas Cavendish","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510.000000","","502.000000","","432.000000","","370.000000","",,,,
"203","Spain","484","Bananas Cavendish","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510.000000","","502.000000","","432.000000","","370.000000","",,,,
"203","Spain","484","Bananas Cavendish","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"676.000000","","666.000000","","479.000000","","409.000000","",,,,
"203","Spain","44","Barley","5530","Producer Price (LCU/tonne)","LCU","22545.000000","","21880.000000","","21830.000000","","21880.000000","","24492.000000","","21381.000000","","22046.000000","","19267.000000","","19883.000000","","19018.000000","","20682.000000","","118.000000","","122.000000","","126.000000","","133.000000","","125.700000","","183.600000","","169.700000","","124.700000","","150.300000","","194.800000","","223.300000","","180.700000","","163.000000","","174.000000","","151.300000","","165.100000","","172.600000",""
"203","Spain","44","Barley","5531","Producer Price (SLC/tonne)","SLC","135.500000","","131.500000","","131.200000","","131.500000","","147.200000","","128.500000","","132.500000","","115.800000","","119.500000","","114.300000","","124.300000","","118.000000","","122.000000","","126.000000","","133.000000","","125.700000","","183.600000","","169.700000","","124.700000","","150.300000","","194.800000","","223.300000","","180.700000","","163.000000","","174.000000","","151.300000","","165.100000","","172.600000",""
"203","Spain","44","Barley","5532","Producer Price (USD/tonne)","USD","217.000000","","213.700000","","171.500000","","163.300000","","196.400000","","168.800000","","150.600000","","129.000000","","127.300000","","105.300000","","111.200000","","111.100000","","137.700000","","156.500000","","165.400000","","157.700000","","251.300000","","248.600000","","173.200000","","199.100000","","270.800000","","286.900000","","239.900000","","216.300000","","193.000000","","167.400000","","186.000000","","203.700000",""
"203","Spain","176","Beans, dry","5530","Producer Price (LCU/tonne)","LCU","233440.000000","","200545.000000","","189297.000000","","207683.000000","","237133.000000","","237583.000000","","220345.000000","","228099.000000","","317664.000000","","236068.000000","","215054.000000","","1462.000000","","1400.000000","","1229.000000","","1462.000000","","1647.500000","","2047.500000","","1983.400000","","2088.500000","","1779.100000","","1857.600000","","1890.000000","","2481.800000","","2355.100000","","1763.500000","","1670.000000","","1818.300000","","1730.400000",""
"203","Spain","176","Beans, dry","5531","Producer Price (SLC/tonne)","SLC","1403.000000","","1205.300000","","1137.700000","","1248.200000","","1425.200000","","1427.900000","","1324.300000","","1370.900000","","1909.200000","","1418.800000","","1292.500000","","1462.000000","","1400.000000","","1229.000000","","1462.000000","","1647.500000","","2047.500000","","1983.400000","","2088.500000","","1779.100000","","1857.600000","","1890.000000","","2481.800000","","2355.100000","","1763.500000","","1670.000000","","1818.300000","","1730.400000",""
"203","Spain","176","Beans, dry","5532","Producer Price (USD/tonne)","USD","2246.500000","","1958.800000","","1487.500000","","1550.400000","","1901.800000","","1875.700000","","1504.900000","","1526.800000","","2034.000000","","1307.200000","","1156.600000","","1375.900000","","1580.100000","","1526.000000","","1818.100000","","2066.800000","","2802.300000","","2905.300000","","2901.300000","","2356.300000","","2582.300000","","2428.400000","","3295.200000","","3124.600000","","1955.800000","","1847.300000","","2049.000000","","2042.500000",""
"203","Spain","414","Beans, green","5530","Producer Price (LCU/tonne)","LCU","180030.000000","","175670.000000","","166752.000000","","187118.000000","","189081.000000","","187733.000000","","189547.000000","","239612.000000","","228897.000000","","227566.000000","","254437.000000","","1469.000000","","1600.000000","","1537.000000","","1761.000000","","1652.500000","","1728.200000","","1793.600000","","1596.100000","","1698.700000","","1536.000000","","1743.500000","","1605.300000","","1625.100000","","1513.200000","","1363.600000","","1512.400000","","1627.800000",""
"203","Spain","414","Beans, green","5531","Producer Price (SLC/tonne)","SLC","1082.000000","","1055.800000","","1002.200000","","1124.600000","","1136.400000","","1128.300000","","1139.200000","","1440.100000","","1375.700000","","1367.700000","","1529.200000","","1469.000000","","1600.000000","","1537.000000","","1761.000000","","1652.500000","","1728.200000","","1793.600000","","1596.100000","","1698.700000","","1536.000000","","1743.500000","","1605.300000","","1625.100000","","1513.200000","","1363.600000","","1512.400000","","1627.800000",""
"203","Spain","414","Beans, green","5532","Producer Price (USD/tonne)","USD","1732.500000","","1715.900000","","1310.300000","","1396.800000","","1516.400000","","1482.200000","","1294.600000","","1603.900000","","1465.600000","","1260.100000","","1368.400000","","1382.500000","","1805.800000","","1908.500000","","2190.000000","","2073.000000","","2365.300000","","2627.300000","","2217.300000","","2249.800000","","2135.200000","","2240.200000","","2131.400000","","2156.100000","","1678.200000","","1508.300000","","1704.300000","","1921.400000",""
"203","Spain","1183","Beeswax","5530","Producer Price (LCU/tonne)","LCU","319800.000000","","325700.000000","","291640.000000","","278330.000000","","305670.000000","","338180.000000","",,,,,,,,,,,,,,,,,"2692.200000","","2986.000000","","2412.700000","","3033.900000","","3091.600000","","3344.000000","","3419.100000","","3614.300000","","3244.600000","","4162.000000","","4669.100000","","6043.500000","","6262.400000","","6360.600000",""
"203","Spain","1183","Beeswax","5531","Producer Price (SLC/tonne)","SLC","1922.000000","","1957.500000","","1752.800000","","1672.800000","","1837.100000","","2032.500000","",,,,,,,,,,,,,,,,,"2692.200000","","2986.000000","","2412.700000","","3033.900000","","3091.600000","","3344.000000","","3419.100000","","3614.300000","","3244.600000","","4162.000000","","4669.100000","","6043.500000","","6262.400000","","6360.600000",""
"203","Spain","1183","Beeswax","5532","Producer Price (USD/tonne)","USD","3077.600000","","3181.300000","","2291.700000","","2077.700000","","2451.500000","","2669.900000","",,,,,,,,,,,,,,,,,"3348.000000","","3745.900000","","3302.200000","","4444.100000","","4294.800000","","4428.900000","","4753.000000","","4643.900000","","4308.000000","","5521.900000","","5178.400000","","6685.000000","","7057.000000","","7507.900000",""
"203","Spain","558","Berries nes","5530","Producer Price (LCU/tonne)","LCU","168110.000000","","169500.000000","","177500.000000","","225000.000000","","232000.000000","","237500.000000","","250830.000000","","250000.000000","","450000.000000","","600000.000000","","500000.000000","","3238.000000","","4200.000000","","2916.000000","","2017.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,
"203","Spain","558","Berries nes","5531","Producer Price (SLC/tonne)","SLC","1010.400000","","1018.700000","","1066.800000","","1352.300000","","1394.300000","","1427.400000","","1507.500000","","1502.500000","","2704.600000","","3606.100000","","3005.100000","","3238.000000","","4200.000000","","2916.000000","","2017.000000","",,,,,,,,,,,,,,,,,,,,,,,,,,
"203","Spain","558","Berries nes","5532","Producer Price (USD/tonne)","USD","1617.800000","","1655.600000","","1394.800000","","1679.600000","","1860.600000","","1875.100000","","1713.200000","","1673.400000","","2881.400000","","3322.300000","","2689.100000","","3047.400000","","4740.200000","","3620.700000","","2508.300000","",,,,,,,,,,,,,,,,,,,,,,,,,,
"203","Spain","552","Blueberries","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4340.900000","","4660.000000","","4253.500000",""
"203","Spain","552","Blueberries","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4340.900000","","4660.000000","","4253.500000",""
"203","Spain","552","Blueberries","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4801.700000","","5251.300000","","5020.700000",""
"203","Spain","181","Broad beans, horse beans, dry","5530","Producer Price (LCU/tonne)","LCU","35270.000000","","32260.000000","","33600.000000","","33190.000000","","34950.000000","","37490.000000","","46680.000000","","42450.000000","","39710.000000","","38640.000000","","39750.000000","","214.000000","","200.000000","","213.000000","","220.000000","","208.500000","","249.100000","","306.900000","","325.100000","","185.400000","","256.700000","","309.800000","","303.400000","","249.500000","","224.700000","","207.900000","","213.200000","","222.100000",""
"203","Spain","181","Broad beans, horse beans, dry","5531","Producer Price (SLC/tonne)","SLC","212.000000","","193.900000","","201.900000","","199.500000","","210.100000","","225.300000","","280.600000","","255.100000","","238.700000","","232.200000","","238.900000","","214.000000","","200.000000","","213.000000","","220.000000","","208.500000","","249.100000","","306.900000","","325.100000","","185.400000","","256.700000","","309.800000","","303.400000","","249.500000","","224.700000","","207.900000","","213.200000","","222.100000",""
"203","Spain","181","Broad beans, horse beans, dry","5532","Producer Price (USD/tonne)","USD","339.400000","","315.100000","","264.000000","","247.800000","","280.300000","","296.000000","","318.800000","","284.100000","","254.300000","","214.000000","","213.800000","","201.400000","","225.700000","","264.500000","","273.600000","","261.600000","","340.900000","","449.600000","","451.600000","","245.500000","","356.800000","","398.100000","","402.800000","","331.000000","","249.200000","","230.000000","","240.300000","","262.200000",""
"203","Spain","358","Cabbages and other brassicas","5530","Producer Price (LCU/tonne)","LCU","33310.000000","","28960.000000","","29583.000000","","33793.000000","","33194.000000","","34309.000000","","32928.000000","","37470.000000","","39733.000000","","45706.000000","","46871.000000","","362.000000","","339.000000","","252.000000","","322.000000","","300.400000","","299.000000","","299.700000","","292.600000","","250.700000","","247.000000","","302.800000","","294.800000","","270.300000","","442.900000","","471.400000","","440.000000","","349.300000",""
"203","Spain","358","Cabbages and other brassicas","5531","Producer Price (SLC/tonne)","SLC","200.200000","","174.100000","","177.800000","","203.100000","","199.500000","","206.200000","","197.900000","","225.200000","","238.800000","","274.700000","","281.700000","","362.000000","","339.000000","","252.000000","","322.000000","","300.400000","","299.000000","","299.700000","","292.600000","","250.700000","","247.000000","","302.800000","","294.800000","","270.300000","","442.900000","","471.400000","","440.000000","","349.300000",""
"203","Spain","358","Cabbages and other brassicas","5532","Producer Price (USD/tonne)","USD","320.600000","","282.900000","","232.500000","","252.300000","","266.200000","","270.900000","","224.900000","","250.800000","","254.400000","","253.100000","","252.100000","","340.700000","","382.600000","","312.900000","","400.400000","","376.800000","","409.200000","","439.000000","","406.500000","","332.000000","","343.400000","","389.100000","","391.400000","","358.600000","","491.200000","","521.400000","","495.800000","","412.300000",""
"203","Spain","101","Canary seed","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"352.300000","","492.300000","","430.300000","","396.600000","","393.000000","","400.000000","","598.600000","","722.300000","","714.300000","","730.000000","","510.000000","","564.200000","","497.700000",""
"203","Spain","101","Canary seed","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"352.300000","","492.300000","","430.300000","","396.600000","","393.000000","","400.000000","","598.600000","","722.300000","","714.300000","","730.000000","","510.000000","","564.200000","","497.700000",""
"203","Spain","101","Canary seed","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"442.000000","","673.800000","","630.300000","","551.000000","","520.500000","","556.100000","","769.100000","","959.000000","","947.700000","","809.600000","","564.100000","","635.800000","","587.500000",""
"203","Spain","461","Carobs","5530","Producer Price (LCU/tonne)","LCU","39030.000000","","36830.000000","","37070.000000","","37770.000000","","40440.000000","","35940.000000","","34510.000000","","35980.000000","","37850.000000","","36170.000000","","40330.000000","","217.000000","","202.000000","","210.000000","","205.000000","","245.400000","","338.800000","","297.400000","","230.200000","","225.300000","","222.500000","","286.800000","","281.800000","","294.300000","","252.000000","","240.900000","","254.800000","","309.700000",""
"203","Spain","461","Carobs","5531","Producer Price (SLC/tonne)","SLC","234.600000","","221.400000","","222.800000","","227.000000","","243.000000","","216.000000","","207.400000","","216.200000","","227.500000","","217.400000","","242.400000","","217.000000","","202.000000","","210.000000","","205.000000","","245.400000","","338.800000","","297.400000","","230.200000","","225.300000","","222.500000","","286.800000","","281.800000","","294.300000","","252.000000","","240.900000","","254.800000","","309.700000",""
"203","Spain","461","Carobs","5532","Producer Price (USD/tonne)","USD","375.600000","","359.700000","","291.300000","","282.000000","","324.300000","","283.700000","","235.700000","","240.800000","","242.400000","","200.300000","","216.900000","","204.200000","","228.000000","","260.800000","","254.900000","","307.900000","","463.700000","","435.600000","","319.800000","","298.400000","","309.300000","","368.500000","","374.200000","","390.500000","","279.500000","","266.500000","","287.100000","","365.600000",""
"203","Spain","426","Carrots and turnips","5530","Producer Price (LCU/tonne)","LCU","23144.000000","","18086.000000","","20665.000000","","24625.000000","","22146.000000","","26173.000000","","26372.000000","","31214.000000","","29700.000000","","28768.000000","","37304.000000","","205.000000","","302.000000","","227.000000","","199.000000","","279.200000","","268.100000","","291.800000","","313.000000","","346.000000","","283.400000","","275.200000","","301.800000","","291.600000","","324.000000","","296.400000","","282.600000","","322.600000",""
"203","Spain","426","Carrots and turnips","5531","Producer Price (SLC/tonne)","SLC","139.100000","","108.700000","","124.200000","","148.000000","","133.100000","","157.300000","","158.500000","","187.600000","","178.500000","","172.900000","","224.200000","","205.000000","","302.000000","","227.000000","","199.000000","","279.200000","","268.100000","","291.800000","","313.000000","","346.000000","","283.400000","","275.200000","","301.800000","","291.600000","","324.000000","","296.400000","","282.600000","","322.600000",""
"203","Spain","426","Carrots and turnips","5532","Producer Price (USD/tonne)","USD","222.700000","","176.700000","","162.400000","","183.800000","","177.600000","","206.600000","","180.100000","","208.900000","","190.200000","","159.300000","","200.600000","","192.900000","","340.800000","","281.900000","","247.500000","","350.300000","","366.900000","","427.400000","","434.800000","","458.300000","","394.000000","","353.600000","","400.700000","","386.900000","","359.300000","","327.900000","","318.500000","","380.800000",""
"203","Spain","393","Cauliflowers and broccoli","5530","Producer Price (LCU/tonne)","LCU","45590.000000","","35773.000000","","42329.000000","","38335.000000","","46455.000000","","44142.000000","","53942.000000","","50066.000000","","56771.000000","","53360.000000","","54458.000000","","373.000000","","398.000000","","345.000000","","446.000000","","467.000000","","439.900000","","375.000000","","402.800000","","547.100000","","325.300000","","413.700000","","512.500000","","384.100000","","378.700000","","486.000000","","493.400000","","468.100000",""
"203","Spain","393","Cauliflowers and broccoli","5531","Producer Price (SLC/tonne)","SLC","274.000000","","215.000000","","254.400000","","230.400000","","279.200000","","265.300000","","324.200000","","300.900000","","341.200000","","320.700000","","327.300000","","373.000000","","398.000000","","345.000000","","446.000000","","467.000000","","439.900000","","375.000000","","402.800000","","547.100000","","325.300000","","413.700000","","512.500000","","384.100000","","378.700000","","486.000000","","493.400000","","468.100000",""
"203","Spain","393","Cauliflowers and broccoli","5532","Producer Price (USD/tonne)","USD","438.700000","","349.400000","","332.600000","","286.200000","","372.600000","","348.500000","","368.400000","","335.100000","","363.500000","","295.500000","","292.900000","","351.000000","","449.200000","","428.400000","","554.600000","","585.800000","","602.100000","","549.300000","","559.600000","","724.600000","","452.200000","","531.500000","","680.500000","","509.600000","","420.000000","","537.600000","","556.000000","","552.500000",""
"203","Spain","531","Cherries","5530","Producer Price (LCU/tonne)","LCU","139614.000000","","118617.000000","","145255.000000","","160463.000000","","280627.000000","","248032.000000","","201876.000000","","278597.000000","","182442.000000","","224571.000000","","283222.000000","","1164.000000","","1594.000000","","2339.000000","","1741.000000","","1494.400000","","1960.700000","","1895.800000","","1236.800000","","1454.100000","","1344.200000","","1402.900000","","1533.900000","","1336.900000","","1459.100000","","1816.300000","","1459.100000","","1200.500000",""
"203","Spain","531","Cherries","5531","Producer Price (SLC/tonne)","SLC","839.100000","","712.900000","","873.000000","","964.400000","","1686.600000","","1490.700000","","1213.300000","","1674.400000","","1096.500000","","1349.700000","","1702.200000","","1164.000000","","1594.000000","","2339.000000","","1741.000000","","1494.400000","","1960.700000","","1895.800000","","1236.800000","","1454.100000","","1344.200000","","1402.900000","","1533.900000","","1336.900000","","1459.100000","","1816.300000","","1459.100000","","1200.500000",""
"203","Spain","531","Cherries","5532","Producer Price (USD/tonne)","USD","1343.600000","","1158.600000","","1141.400000","","1197.900000","","2250.600000","","1958.200000","","1378.800000","","1864.800000","","1168.200000","","1243.500000","","1523.200000","","1095.500000","","1799.000000","","2904.300000","","2165.100000","","1874.700000","","2683.500000","","2777.000000","","1718.200000","","1925.800000","","1868.600000","","1802.500000","","2036.600000","","1773.700000","","1618.200000","","2009.100000","","1644.200000","","1417.000000",""
"203","Spain","530","Cherries, sour","5530","Producer Price (LCU/tonne)","LCU","139614.000000","","118617.000000","","145255.000000","","160463.000000","","280627.000000","","248032.000000","","201876.000000","","278597.000000","","182442.000000","","224571.000000","","283222.000000","","1164.000000","","1594.000000","","2339.000000","","1741.000000","","1494.400000","","1960.700000","","1895.800000","","1236.800000","","1454.100000","","1344.200000","","1402.900000","","1533.900000","","1336.900000","","1459.100000","","1816.300000","","1459.100000","",,
"203","Spain","530","Cherries, sour","5531","Producer Price (SLC/tonne)","SLC","839.100000","","712.900000","","873.000000","","964.400000","","1686.600000","","1490.700000","","1213.300000","","1674.400000","","1096.500000","","1349.700000","","1702.200000","","1164.000000","","1594.000000","","2339.000000","","1741.000000","","1494.400000","","1960.700000","","1895.800000","","1236.800000","","1454.100000","","1344.200000","","1402.900000","","1533.900000","","1336.900000","","1459.100000","","1816.300000","","1459.100000","",,
"203","Spain","530","Cherries, sour","5532","Producer Price (USD/tonne)","USD","1343.600000","","1158.600000","","1141.400000","","1197.900000","","2250.600000","","1958.200000","","1378.800000","","1864.800000","","1168.200000","","1243.500000","","1523.200000","","1095.500000","","1799.000000","","2904.300000","","2165.100000","","1874.700000","","2683.500000","","2777.000000","","1718.200000","","1925.800000","","1868.600000","","1802.500000","","2036.600000","","1773.700000","","1618.200000","","2009.100000","","1644.200000","",,
"203","Spain","220","Chestnut","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1226.600000","","1401.300000","","1454.500000","","1500.900000","","1535.800000","","1479.800000","","1532.800000","","1867.000000","","1710.900000","","1784.800000","","1434.800000","","1484.300000","","1472.500000","","1544.400000",""
"203","Spain","220","Chestnut","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1226.600000","","1401.300000","","1454.500000","","1500.900000","","1535.800000","","1479.800000","","1532.800000","","1867.000000","","1710.900000","","1784.800000","","1434.800000","","1484.300000","","1472.500000","","1544.400000",""
"203","Spain","220","Chestnut","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1525.400000","","1757.900000","","1990.700000","","2198.600000","","2133.500000","","1959.900000","","2130.800000","","2398.800000","","2271.600000","","2368.000000","","1591.300000","","1641.800000","","1659.300000","","1823.000000",""
"203","Spain","191","Chick peas","5530","Producer Price (LCU/tonne)","LCU","110530.000000","","127585.000000","","130596.000000","","130846.000000","","155355.000000","","137934.000000","","108883.000000","","104074.000000","","133358.000000","","128749.000000","","135987.000000","","700.000000","","649.000000","","553.000000","","521.000000","","561.100000","","632.500000","","657.300000","","670.700000","","628.300000","","652.700000","","654.200000","","665.100000","","548.700000","","589.100000","","615.100000","","922.700000","","1171.500000",""
"203","Spain","191","Chick peas","5531","Producer Price (SLC/tonne)","SLC","664.300000","","766.800000","","784.900000","","786.400000","","933.700000","","829.000000","","654.400000","","625.500000","","801.500000","","773.800000","","817.300000","","700.000000","","649.000000","","553.000000","","521.000000","","561.100000","","632.500000","","657.300000","","670.700000","","628.300000","","652.700000","","654.200000","","665.100000","","548.700000","","589.100000","","615.100000","","922.700000","","1171.500000",""
"203","Spain","191","Chick peas","5532","Producer Price (USD/tonne)","USD","1063.700000","","1246.200000","","1026.200000","","976.800000","","1245.900000","","1089.000000","","743.700000","","696.600000","","853.900000","","712.900000","","731.400000","","658.800000","","732.500000","","686.600000","","647.900000","","703.900000","","865.700000","","962.800000","","931.700000","","832.100000","","907.300000","","840.600000","","883.100000","","728.000000","","653.400000","","680.400000","","1039.800000","","1382.800000",""
